"Points:0","Points:1","Points:2","U:0","U:1","U:2"
0.52374,2.163,0.34798,0,0,0
0.56436,1.9312,0.61134,0,0,0
0.58319,1.6995,0.85947,0,0,0
0.59039,1.4684,1.0987,0,0,0
0.59197,1.238,1.3335,0,0,0
0.58933,1.0081,1.5661,0,0,0
0.58099,0.7795,1.7976,0,0,0
0.56505,0.55399,2.0283,0,0,0
0.56491,0.3671,2.2547,0,0,0
0.32754,2.6263,0.18702,0,0,0
0.35703,2.3947,0.39996,0,0,0
0.37891,2.1631,0.63781,0,0,0
0.38708,1.9315,0.87297,0,0,0
0.38973,1.6998,1.1051,0,0,0
0.39042,1.4682,1.3353,0,0,0
0.39009,1.2362,1.5647,0,0,0
0.38835,1.0036,1.7942,0,0,0
0.38321,0.77118,2.0241,0,0,0
0.37088,0.54478,2.252,0,0,0
0.36907,0.35594,2.4605,0,0,0
2.8895,0.32699,0.18651,0,0,0
2.6579,0.46625,0.10579,0,0,0
2.6579,0.35616,0.3989,0,0,0
2.4263,0.719,0.096392,0,0,0
2.4263,0.51828,0.34756,0,0,0
2.4263,0.37811,0.63661,0,0,0
2.1945,0.972,0.094178,0,0,0
2.1944,0.7421,0.3242,0,0,0
2.1946,0.56014,0.61055,0,0,0
2.1947,0.38644,0.87212,0,0,0
1.962,1.2201,0.093268,0,0,0
1.9617,0.98119,0.31375,0,0,0
1.962,0.77376,0.5857,0,0,0
1.9626,0.57992,0.85861,0,0,0
1.963,0.3892,1.1046,0,0,0
1.728,1.4612,0.092877,0,0,0
1.7272,1.2226,0.30934,0,0,0
1.7278,0.99842,0.56846,0,0,0
1.7295,0.79514,0.84126,0,0,0
1.7306,0.5878,1.0979,0,0,0
1.7311,0.39,1.3351,0,0,0
1.4906,1.6973,0.092871,0,0,0
1.4896,1.4614,0.30806,0,0,0
1.4915,1.2303,0.56052,0,0,0
1.4951,1.0143,0.82681,0,0,0
1.4974,0.80542,1.0888,0,0,0
1.4983,0.59007,1.3331,0,0,0
1.4987,0.38985,1.5649,0,0,0
1.247,1.9307,0.093254,0,0,0
1.2477,1.697,0.30933,0,0,0
1.2533,1.4644,0.56052,0,0,0
1.2607,1.2389,0.82095,0,0,0
1.2653,1.0225,1.0819,0,0,0
1.266,0.8075,1.3307,0,0,0
1.2652,0.58866,1.5666,0,0,0
1.2652,0.38864,1.7951,0,0,0
0.99419,2.1629,0.094164,0,0,0
1.0012,1.9305,0.31374,0,0,0
1.0156,1.6981,0.5685,0,0,0
1.0293,1.4682,0.8269,0,0,0
1.0371,1.243,1.082,0,0,0
1.0383,1.022,1.3295,0,0,0
1.035,0.80266,1.5684,0,0,0
1.0309,0.58281,1.8,0,0,0
1.0297,0.38495,2.0269,0,0,0
0.7342,2.3947,0.096388,0,0,0
0.75515,2.1629,0.32427,0,0,0
0.78413,1.9309,0.58593,0,0,0
0.80353,1.6995,0.84158,0,0,0
0.81304,1.4696,1.0891,0,0,0
0.81558,1.2414,1.3307,0,0,0
0.81262,1.0152,1.5684,0,0,0
0.80478,0.79107,1.8028,0,0,0
0.79495,0.56905,2.0342,0,0,0
0.79271,0.37448,2.2598,0,0,0
0.47222,2.6263,0.10585,0,0,0
0.52373,2.3947,0.34795,0,0,0
0.56433,2.163,0.61123,0,0,0
0.58322,1.9314,0.85922,0,0,0
0.59066,1.7,1.0983,0,0,0
0.59292,1.4689,1.3333,0,0,0
0.59197,1.238,1.5665,0,0,0
0.58728,1.0068,1.7995,0,0,0
0.57612,0.77532,2.0334,0,0,0
0.55618,0.54301,2.2692,0,0,0
0.55468,0.34877,2.4881,0,0,0
0.32754,2.8579,0.18702,0,0,0
0.35703,2.6263,0.39995,0,0,0
0.3789,2.3947,0.6378,0,0,0
0.38709,2.1631,0.87294,0,0,0
0.38976,1.9315,1.105,0,0,0
0.39052,1.6999,1.3352,0,0,0
0.39042,1.4682,1.5647,0,0,0
0.38936,1.2358,1.7946,0,0,0
0.386,1.0017,2.0256,0,0,0
0.37639,0.76557,2.2567,0,0,0
0.35416,0.52546,2.4826,0,0,0
0.3417,0.3302,2.6356,0,0,0
3.1211,0.32703,0.18651,0,0,0
2.8895,0.46643,0.1058,0,0,0
2.8895,0.35619,0.39891,0,0,0
2.6579,0.7192,0.096409,0,0,0
2.658,0.51836,0.34759,0,0,0
2.6579,0.37811,0.63662,0,0,0
2.4263,0.9721,0.094185,0,0,0
2.4264,0.74215,0.32421,0,0,0
2.4264,0.56015,0.61055,0,0,0
2.4263,0.38644,0.87212,0,0,0
2.1944,1.2201,0.093239,0,0,0
2.1943,0.98116,0.31364,0,0,0
2.1944,0.77374,0.58555,0,0,0
2.1946,0.57994,0.85853,0,0,0
2.1947,0.38921,1.1046,0,0,0
1.962,1.4611,0.092774,0,0,0
1.9614,1.2225,0.30892,0,0,0
1.9616,0.99836,0.56779,0,0,0
1.9622,0.79528,0.84078,0,0,0
1.9628,0.58797,1.0978,0,0,0
1.963,0.39005,1.3351,0,0,0
1.728,1.6972,0.092626,0,0,0
1.7268,1.4611,0.30699,0,0,0
1.7272,1.2302,0.55856,0,0,0
1.7287,1.0147,0.82503,0,0,0
1.7301,0.80622,1.088,0,0,0
1.7307,0.59063,1.333,0,0,0
1.7311,0.39,1.5649,0,0,0
1.4906,1.9306,0.092754,0,0,0
1.4893,1.6968,0.30696,0,0,0
1.4908,1.4641,0.5558,0,0,0
1.4943,1.2395,0.81579,0,0,0
1.4972,1.0245,1.0792,0,0,0
1.4981,0.80975,1.3301,0,0,0
1.4983,0.59007,1.5669,0,0,0
1.4986,0.38903,1.7953,0,0,0
1.2469,2.1629,0.093203,0,0,0
1.2475,1.9303,0.30886,0,0,0
1.2529,1.6978,0.55851,0,0,0
1.2603,1.4684,0.81578,0,0,0
1.2658,1.2454,1.0753,0,0,0
1.2672,1.0266,1.3279,0,0,0
1.266,0.8075,1.5693,0,0,0
1.2647,0.58609,1.8011,0,0,0
1.2648,0.38601,2.0275,0,0,0
0.99417,2.3947,0.094145,0,0,0
1.0011,2.1627,0.31357,0,0,0
1.0155,1.9306,0.56776,0,0,0
1.0293,1.6996,0.82507,0,0,0
1.0378,1.471,1.0793,0,0,0
1.0406,1.2454,1.328,0,0,0
1.0383,1.022,1.5705,0,0,0
1.0333,0.79933,1.807,0,0,0
1.029,0.57611,2.0379,0,0,0
1.0287,0.37718,2.262,0,0,0
0.73419,2.6263,0.096382,0,0,0
0.75513,2.3946,0.32421,0,0,0
0.78408,2.1629,0.5857,0,0,0
0.80355,1.9313,0.84104,0,0,0
0.81342,1.7004,1.0883,0,0,0
0.81687,1.4705,1.3302,0,0,0
0.81558,1.2414,1.5692,0,0,0
0.80972,1.013,1.8068,0,0,0
0.79944,0.78469,2.0438,0,0,0
0.78894,0.5542,2.2802,0,0,0
0.79042,0.35448,2.4965,0,0,0
0.47222,2.8579,0.10585,0,0,0
0.52372,2.6263,0.34794,0,0,0
0.56433,2.3947,0.61118,0,0,0
0.58323,2.1631,0.85911,0,0,0
0.59076,1.9316,1.0981,0,0,0
0.59327,1.7002,1.3331,0,0,0
0.59292,1.4689,1.5667,0,0,0
0.5896,1.2371,1.8007,0,0,0
0.58104,1.0038,2.037,0,0,0
0.56232,0.76689,2.2788,0,0,0
0.53254,0.51607,2.5307,0,0,0
0.5319,0.32325,2.7037,0,0,0
0.32754,3.0895,0.18702,0,0,0
0.35703,2.8579,0.39995,0,0,0
0.3789,2.6263,0.63779,0,0,0
0.38709,2.3947,0.87292,0,0,0
0.38977,2.1631,1.105,0,0,0
0.39056,1.9316,1.3352,0,0,0
0.39052,1.6999,1.5648,0,0,0
0.38964,1.468,1.7948,0,0,0
0.38682,1.2348,2.0264,0,0,0
0.37836,0.9987,2.2596,0,0,0
0.35648,0.75796,2.4918,0,0,0
0.3316,0.46408,2.7828,0,0,0
0.32736,0.6075,2.7046,0,0,0
0.30647,0.4411,2.7908,0,0,0
0.30647,0.4711,2.6987,0,0,0
0.30647,0.55466,2.6718,0,0,0
0.3316,0.49156,2.6094,0,0,0
0.32091,0.38497,2.6603,0,0,0
3.3527,0.3271,0.18652,0,0,0
3.1211,0.46683,0.10582,0,0,0
3.1211,0.35625,0.39893,0,0,0
2.8896,0.71975,0.096446,0,0,0
2.8896,0.51856,0.34764,0,0,0
2.8895,0.37813,0.63664,0,0,0
2.658,0.97248,0.094219,0,0,0
2.6582,0.74236,0.32428,0,0,0
2.6581,0.56018,0.6106,0,0,0
2.658,0.38643,0.87213,0,0,0
2.4263,1.2203,0.093255,0,0,0
2.4265,0.98126,0.31367,0,0,0
2.4266,0.77374,0.58556,0,0,0
2.4265,0.57991,0.85853,0,0,0
2.4264,0.3892,1.1046,0,0,0
2.1944,1.4611,0.092745,0,0,0
2.1944,1.2225,0.30879,0,0,0
2.1944,0.9983,0.56757,0,0,0
2.1946,0.79527,0.8406,0,0,0
2.1947,0.588,1.0977,0,0,0
2.1947,0.39006,1.3351,0,0,0
1.9619,1.6972,0.092515,0,0,0
1.9614,1.461,0.3065,0,0,0
1.9614,1.2301,0.55767,0,0,0
1.962,1.0148,0.82421,0,0,0
1.9626,0.8065,1.0877,0,0,0
1.9628,0.59083,1.333,0,0,0
1.963,0.39005,1.5649,0,0,0
1.7279,1.9306,0.092498,0,0,0
1.7267,1.6966,0.30579,0,0,0
1.7269,1.464,0.55348,0,0,0
1.7283,1.2397,0.81326,0,0,0
1.7298,1.0253,1.0778,0,0,0
1.7304,0.81073,1.3298,0,0,0
1.7307,0.59063,1.567,0,0,0
1.7311,0.38916,1.7953,0,0,0
1.4906,2.1628,0.092695,0,0,0
1.4892,1.9302,0.30641,0,0,0
1.4906,1.6976,0.55342,0,0,0
1.494,1.4686,0.80947,0,0,0
1.4971,1.2469,1.0712,0,0,0
1.4983,1.0291,1.327,0,0,0
1.4981,0.80975,1.5699,0,0,0
1.498,0.58733,1.8018,0,0,0
1.4985,0.38632,2.0277,0,0,0
1.2469,2.3946,0.093178,0,0,0
1.2474,2.1626,0.30862,0,0,0
1.2528,1.9305,0.55751,0,0,0
1.2602,1.6996,0.81317,0,0,0
1.2661,1.4722,1.0712,0,0,0
1.2684,1.2487,1.3257,0,0,0
1.2672,1.0266,1.572,0,0,0
1.2649,0.80354,1.8097,0,0,0
1.2636,0.57866,2.0398,0,0,0
1.2644,0.37791,2.2629,0,0,0
0.99416,2.6263,0.094135,0,0,0
1.0011,2.3946,0.31348,0,0,0
1.0154,2.1627,0.56739,0,0,0
1.0292,1.9313,0.82414,0,0,0
1.0382,1.701,1.0779,0,0,0
1.0417,1.4725,1.327,0,0,0
1.0406,1.2454,1.572,0,0,0
1.0357,1.0188,1.8134,0,0,0
