"Points:0","Points:1","Points:2","U:0","U:1","U:2"
1.4179,0.71007,0.23602,-0.12289,0.12279,0.011876
1.4169,0.5381,0.42865,-0.16456,0.09148,-0.0047098
1.417,0.38324,0.62943,-0.23188,0.062171,-0.011582
1.4181,0.22379,0.82279,-0.33298,0.035589,-0.018721
1.4191,0.070184,1.0059,-0.43375,0.012491,-0.012838
1.2366,1.0784,0.071439,0.0071901,0.1381,0.015655
1.2348,0.89556,0.23524,-0.017526,0.13188,0.024308
1.2326,0.71754,0.42389,-0.052523,0.11475,0.012056
1.2316,0.55239,0.62033,-0.10999,0.091449,0.0036162
1.2328,0.39276,0.81606,-0.19553,0.067176,-0.0069073
1.2353,0.22637,1.0033,-0.3034,0.039501,-0.010382
1.2372,0.070393,1.1837,-0.4001,0.016413,-0.0066645
1.0526,1.2608,0.071623,0.14055,0.088616,0.024672
1.0506,1.0796,0.23588,0.08661,0.12541,0.039268
1.047,0.89955,0.42324,0.04608,0.12424,0.031425
1.0437,0.72623,0.61553,-0.0046308,0.11242,0.021573
1.0435,0.56097,0.81012,-0.076972,0.095393,0.0086888
1.0469,0.39596,0.9995,-0.168,0.072864,-0.00053265
1.0516,0.2265,1.1825,-0.27338,0.043329,-0.0045517
1.055,0.070201,1.3613,-0.36324,0.020202,-0.0013773
0.86479,1.4424,0.071848,0.84237,0.054849,-0.0061849
0.86506,1.263,0.23905,0.2033,0.082391,0.032979
0.86167,1.0828,0.42775,0.12812,0.12069,0.045492
0.85514,0.90499,0.61731,0.080126,0.12344,0.03851
0.85053,0.7318,0.80806,0.016731,0.11701,0.025216
0.8518,0.56242,0.99673,-0.059712,0.10274,0.011753
0.85811,0.39389,1.1808,-0.14701,0.079716,0.0019117
0.86606,0.22421,1.3609,-0.24107,0.049232,-0.00071522
0.87179,0.069417,1.5387,-0.32163,0.023183,0.0009248
0.66963,1.6216,0.071454,1.0058,0.081048,-0.0019282
0.67464,1.4449,0.24814,0.85181,0.04451,-0.015
0.68373,1.2649,0.44256,0.20566,0.084878,0.032748
0.67289,1.0874,0.62733,0.13667,0.1241,0.044861
0.65966,0.90937,0.81225,0.085375,0.13036,0.036749
0.65271,0.73169,0.99711,0.021176,0.12853,0.023021
0.65501,0.55665,1.1801,-0.049577,0.11492,0.0087902
0.66453,0.38559,1.3606,-0.12473,0.093334,0.0011358
0.67698,0.21771,1.539,-0.20596,0.052908,-0.0010458
0.68694,0.067136,1.7162,-0.26523,0.029053,-0.00063568
0.48383,1.801,0.08242,0.99913,0.025549,-0.00011228
0.48009,1.6281,0.26643,0.99728,0.0361,-0.0031505
0.49431,1.4606,0.46349,0.86954,0.023163,-0.0038381
0.50001,1.2791,0.64368,0.18216,0.11312,0.022131
0.48255,1.0936,0.82079,0.12216,0.13636,0.036034
0.46005,0.91259,1.0007,0.065351,0.14698,0.025859
0.45136,0.72747,1.181,0.0017773,0.14198,0.013064
0.45305,0.54444,1.3606,-0.049367,0.13271,0.0028425
0.46372,0.36841,1.5392,-0.11144,0.099742,-0.0036319
0.48096,0.20195,1.7167,-0.16229,0.063215,-0.0068238
0.49982,0.060515,1.8938,-0.22461,0.028894,-0.0022275
0.29401,1.3037,0.82823,0.17055,0.073908,-0.0085103
0.27131,1.1111,1.0048,0.087195,0.11562,0.014628
0.2549,0.91708,1.1828,0.055002,0.15016,0.0079469
0.24999,0.72252,1.361,0.013122,0.17035,0.0031002
0.25069,0.52989,1.539,-0.024653,0.14111,-0.0029371
0.25712,0.34243,1.7168,-0.065375,0.1336,-0.010787
0.27353,0.16887,1.8943,-0.095053,0.058661,-0.0091144
0.31163,0.043421,2.0716,-0.14858,0.037254,-0.017333
0.14495,0.02072,2.2487,-0.12773,0.0208,-0.014395
0.083173,0.12798,2.0715,-0.02252,0.018781,0.039429
0.076506,0.32286,1.8939,-0.073479,0.17543,0.0043504
0.07521,0.52061,1.7162,-0.03553,0.18188,0.01195
0.074988,0.71868,1.5387,-0.020887,0.22747,0.0010513
0.075501,0.91655,1.3613,0.00089938,0.18829,-0.0037836
0.078258,1.1144,1.1839,0.026304,0.15054,0.00015096
0.092501,1.3065,1.0067,0.024336,0.087383,-0.010992
2.5088,0.02037,0.13209,-0.54488,-0.018034,-0.079925
2.3273,0.12554,0.077298,-0.50287,0.087762,-0.048561
2.3272,0.043001,0.28745,-0.54702,-0.010387,-0.07213
2.1457,0.31873,0.072846,-0.44705,0.099419,-0.013108
2.1456,0.16676,0.25547,-0.47444,0.028992,-0.030543
2.1456,0.060415,0.46727,-0.53422,-0.0097521,-0.054531
1.964,0.51467,0.072016,-0.34725,0.12761,-0.00016843
