"Points:0","Points:1","Points:2","U:0","U:1","U:2"
6.9672,2.5389,0.44377,-0.010996,-0.020334,0.02223
6.8198,2.6675,0.44514,-0.015539,-0.01259,0.03109
6.6769,2.8003,0.44706,-0.012486,-0.0088047,0.045236
6.5534,2.9336,0.44933,-0.012064,-0.0060991,0.06868
7.5681,1.9133,0.31669,0.044653,-0.25101,0.014997
7.6907,2.0453,0.31106,0.011991,-0.21737,0.0039838
7.5548,2.1785,0.31071,0.040649,-0.17653,0.01042
7.4023,2.2925,0.30823,0.014627,-0.085511,0.0058551
7.2556,2.4134,0.30725,-0.016408,-0.058503,0.0059518
7.1121,2.5402,0.3072,-0.032535,-0.038046,0.0094887
6.968,2.6696,0.30746,-0.038983,-0.022866,0.014986
6.8224,2.8011,0.30791,-0.037865,-0.011657,0.025737
6.6775,2.9336,0.3089,-0.025851,-0.0033675,0.041688
6.5529,3.0663,0.31282,-0.020464,0.0056807,0.062434
7.5558,1.7486,0.17914,0.00050594,-0.26299,-0.01687
7.6758,1.8972,0.17247,-0.031809,-0.26762,0.022343
7.7947,2.0179,0.17276,-0.00054706,-0.23035,-0.0013604
7.6651,2.1502,0.17271,0.003583,-0.19706,0.0053022
7.528,2.2772,0.17254,-0.0021809,-0.15173,0.0056141
7.3888,2.4063,0.17249,-0.035959,-0.090915,0.0018264
7.2511,2.5379,0.17262,-0.065362,-0.064636,0.0025288
7.1129,2.6698,0.17262,-0.077503,-0.039348,0.0047195
6.9722,2.8017,0.17222,-0.077852,-0.019839,0.010278
6.8275,2.9338,0.17091,-0.069152,-0.0051668,0.019672
6.6787,3.0662,0.16851,-0.043727,0.006149,0.030061
6.5518,3.1989,0.1768,-0.026393,0.021657,0.040788
7.5479,1.596,0.058821,0.040014,-0.31008,-0.019207
7.6587,1.7471,0.050177,-0.090091,-0.2933,0.013575
7.7862,1.8809,0.052155,-0.0064538,-0.26844,-0.0024146
7.9171,2.0103,0.052811,-0.043753,-0.20032,-0.004663
7.7858,2.1399,0.052677,-0.046325,-0.20894,-0.0065267
7.6532,2.269,0.052664,-0.064033,-0.17776,-0.0057402
7.5194,2.4013,0.052781,-0.086841,-0.13884,-0.0067342
7.3855,2.5356,0.052864,-0.11586,-0.094944,-0.0054773
7.2512,2.6692,0.052888,-0.13786,-0.061572,-0.0056211
7.1155,2.8018,0.052826,-0.14532,-0.030747,-0.0019743
6.977,2.934,0.05249,-0.13822,-0.0084732,0.0034258
6.8348,3.0661,0.051373,-0.11237,0.0074786,0.0087473
6.6911,3.1983,0.048936,-0.060983,0.013912,0.015548
6.5597,3.3309,0.054685,-0.026421,0.040007,0.018884
6.5992,2.0153,1.5165,0.013093,0.0023952,-0.0075784
6.7162,2.0321,1.3835,0.019652,0.0011478,0.012896
6.5582,2.0943,1.3835,0.011928,0.0051875,0.022071
6.8526,2.045,1.2506,0.026276,0.0023302,0.026618
6.6927,2.1247,1.2506,0.01622,0.0037582,0.030464
6.5548,2.2389,1.2506,0.0091883,0.0076454,0.039623
6.9914,2.0504,1.1176,0.025367,0.001704,0.031904
6.8423,2.1497,1.1175,0.023344,0.0027808,0.033142
6.6838,2.253,1.1176,0.014039,0.0035558,0.039667
6.5542,2.3847,1.1177,0.0080088,0.002539,0.04708
7.1322,2.0541,0.9846,0.021059,-0.0019532,0.033331
6.9873,2.1629,0.9843,0.0259,0.00015813,0.031445
6.8324,2.2727,0.98418,0.020895,0.00093593,0.036036
6.6797,2.3905,0.98443,0.012657,7.9356e-05,0.042155
6.5538,2.5273,0.9847,0.0065759,-0.0043322,0.05365
7.275,2.0597,0.85143,0.030003,-0.013501,0.031355
7.1314,2.1717,0.85074,0.028245,-0.0085321,0.027314
6.9799,2.2872,0.85024,0.024217,-0.0050222,0.030081
6.8246,2.4015,0.85043,0.01663,-0.0029331,0.035628
6.6777,2.5289,0.8511,0.0096103,-0.0041093,0.043368
6.5536,2.6653,0.85167,0.0033906,-0.0082236,0.060263
7.4276,2.0688,0.71816,0.053045,-0.058562,0.019305
7.2775,2.1817,0.71679,0.03518,-0.02978,0.018834
7.1254,2.2968,0.71563,0.025897,-0.018093,0.022853
6.9716,2.4125,0.71538,0.016422,-0.010872,0.026913
6.8199,2.534,0.71617,0.0086666,-0.0070873,0.03389
6.6766,2.6655,0.71739,0.0036637,-0.0066254,0.044153
6.5535,2.8003,0.71839,-0.0012005,-0.0085972,0.066914
7.5778,2.0713,0.58405,0.081552,-0.19907,0.0071184
7.4271,2.1936,0.58241,0.052454,-0.074523,0.009389
7.2691,2.3031,0.58042,0.025645,-0.042472,0.013319
7.1172,2.4195,0.57946,0.01144,-0.026171,0.017581
6.9655,2.54,0.5798,0.0019533,-0.015835,0.02279
6.818,2.6675,0.58116,-0.0039011,-0.0094472,0.03154
6.6764,2.8001,0.58291,-0.004687,-0.0067968,0.04499
6.5535,2.9336,0.58448,-0.0064209,-0.0044817,0.070345
7.5717,1.9152,0.45098,0.057413,-0.22754,0.01049
7.7008,2.0536,0.44717,0.019616,-0.2064,-0.0022498
7.5636,2.1899,0.44691,0.043899,-0.16537,0.0029619
7.4088,2.3036,0.4447,0.024939,-0.080443,0.0055019
7.2583,2.4205,0.44323,0.00049417,-0.050946,0.0074844
7.1109,2.5432,0.44292,-0.013454,-0.031519,0.011679
6.9641,2.6701,0.44363,-0.019731,-0.017963,0.018005
6.8188,2.8008,0.44507,-0.02064,-0.0088674,0.028995
6.6767,2.9335,0.44703,-0.014433,-0.0029872,0.044914
6.5534,3.0664,0.44933,-0.012119,0.0044397,0.06944
7.5643,1.7492,0.31483,-0.0054705,-0.23963,0.014646
7.6927,1.9056,0.31152,-0.019706,-0.24944,0.0080697
7.8068,2.0272,0.30871,0.003351,-0.21484,-0.00868
7.6778,2.1658,0.30919,0.0057445,-0.18831,-0.0022734
7.5373,2.292,0.30841,0.009939,-0.14531,0.00021121
7.3931,2.415,0.30745,-0.015083,-0.082291,-0.0010042
7.2512,2.5417,0.30714,-0.038754,-0.054946,0.00081635
7.1098,2.671,0.3072,-0.048694,-0.032154,0.005086
6.967,2.8018,0.30745,-0.048746,-0.015557,0.012724
6.8221,2.9337,0.30789,-0.042173,-0.0039522,0.025131
6.6775,3.0664,0.3089,-0.026183,0.0045217,0.04034
6.5529,3.1993,0.31286,-0.018214,0.017938,0.059339
7.5586,1.5899,0.18361,-0.0070694,-0.32768,-0.010885
7.6717,1.748,0.1711,-0.046627,-0.27847,0.01903
7.7955,1.8853,0.17246,-0.0041777,-0.24728,0.00037302
7.9219,2.0134,0.1728,-0.023026,-0.19489,-0.00712
7.7916,2.1462,0.17276,-0.022717,-0.19832,-0.0064187
7.6585,2.2764,0.17271,-0.03352,-0.16878,-0.0036647
7.5226,2.4065,0.1727,-0.05019,-0.1282,-0.0043622
7.3862,2.538,0.1727,-0.075292,-0.08284,-0.0029287
7.2499,2.67,0.17271,-0.091995,-0.052035,-0.001555
7.1123,2.802,0.17264,-0.094673,-0.026237,0.0028875
6.972,2.9339,0.17222,-0.086426,-0.0068853,0.0099058
6.8275,3.0662,0.17091,-0.069865,0.006023,0.019327
6.6788,3.1988,0.16853,-0.038485,0.01303,0.029806
6.5518,3.3324,0.17691,-0.020052,0.030637,0.035399
7.5406,1.46,0.056751,-0.22778,-0.30075,-0.011778
7.6576,1.607,0.05105,-0.09085,-0.32573,0.0095068
7.7851,1.7464,0.051941,-0.011588,-0.26471,-0.0019118
