"Points:0","Points:1","Points:2","U:0","U:1","U:2"
5.441,9.9195,0.94595,0,0,0
3.8776,8.0444,0.73281,0,0,0
4.0534,8.2417,0.72303,0,0,0
4.2502,8.4412,0.71198,0,0,0
4.4472,8.6446,0.70259,0,0,0
4.6442,8.8536,0.69723,0,0,0
4.8418,9.0691,0.69768,0,0,0
5.0407,9.2899,0.70417,0,0,0
5.2407,9.5127,0.71517,0,0,0
5.4406,9.7312,0.72791,0,0,0
5.6395,9.919,0.73872,0,0,0
3.8752,7.848,0.51601,0,0,0
4.0495,8.0447,0.50216,0,0,0
4.2481,8.2423,0.49113,0,0,0
4.4472,8.4415,0.48301,0,0,0
4.6459,8.6433,0.47858,0,0,0
4.8444,8.8486,0.47739,0,0,0
5.0429,9.0587,0.47917,0,0,0
5.2417,9.2752,0.48446,0,0,0
5.4406,9.4992,0.49431,0,0,0
5.6394,9.725,0.50824,0,0,0
5.8378,9.9183,0.52499,0,0,0
3.8702,7.6516,0.29557,0,0,0
4.0424,7.848,0.27425,0,0,0
4.2455,8.0447,0.26991,0,0,0
4.4469,8.2419,0.26736,0,0,0
4.6468,8.4398,0.26583,0,0,0
4.8457,8.6391,0.26511,0,0,0
5.0443,8.8406,0.26521,0,0,0
5.2427,9.0461,0.26619,0,0,0
5.4411,9.2582,0.2682,0,0,0
5.6395,9.4804,0.27193,0,0,0
5.8378,9.7143,0.27914,0,0,0
6.036,9.9169,0.3049,0,0,0
3.8759,7.4553,0.092873,0,0,0
4.0497,7.6514,0.079554,0,0,0
4.2472,7.8478,0.080134,0,0,0
4.4476,8.0444,0.080622,0,0,0
4.6475,8.241,0.080591,0,0,0
4.8464,8.438,0.08047,0,0,0
5.0449,8.6355,0.08043,0,0,0
5.2431,8.8344,0.080504,0,0,0
5.4414,9.0365,0.080679,0,0,0
5.6396,9.2445,0.080833,0,0,0
5.8378,9.4607,0.080713,0,0,0
6.036,9.6851,0.08124,0,0,0
6.2342,9.8993,0.096752,0,0,0
3.8344,9.8098,2.7834,0,0,0
3.8478,9.6348,2.5953,0,0,0
3.9641,9.9034,2.569,0,0,0
3.8664,9.4317,2.3811,0,0,0
3.9985,9.6883,2.3803,0,0,0
4.1912,9.9149,2.3663,0,0,0
3.8744,9.2295,2.1663,0,0,0
4.0296,9.458,2.1704,0,0,0
4.2021,9.7134,2.1662,0,0,0
4.4118,9.9174,2.159,0,0,0
3.8771,9.0296,1.957,0,0,0
4.0447,9.2436,1.9616,0,0,0
4.2226,9.4844,1.963,0,0,0
4.4148,9.7254,1.9587,0,0,0
4.6285,9.9186,1.9536,0,0,0
3.878,8.8316,1.7525,0,0,0
4.0511,9.0381,1.7557,0,0,0
4.2371,9.2636,1.7584,0,0,0
4.4243,9.5044,1.7576,0,0,0
4.6274,9.7315,1.7542,0,0,0
4.8377,9.9193,1.751,0,0,0
3.8784,8.6344,1.5506,0,0,0
4.0538,8.8369,1.5517,0,0,0
4.2451,9.0518,1.553,0,0,0
4.4342,9.2831,1.5534,0,0,0
4.6301,9.5164,1.5526,0,0,0
4.8356,9.7347,1.5513,0,0,0
5.0414,9.9198,1.5502,0,0,0
3.8785,8.4376,1.3494,0,0,0
4.055,8.6377,1.3482,0,0,0
4.2493,8.8457,1.3467,0,0,0
4.4413,9.0662,1.3457,0,0,0
4.635,9.297,1.3459,0,0,0
4.8354,9.5223,1.3471,0,0,0
5.0396,9.7361,1.3487,0,0,0
5.2419,9.9199,1.3498,0,0,0
3.8785,8.241,1.1474,0,0,0
4.0554,8.4395,1.1435,0,0,0
4.2512,8.6429,1.1386,0,0,0
4.4456,8.8546,1.1345,0,0,0
4.64,9.0768,1.1331,0,0,0
4.8375,9.3032,1.1353,0,0,0
5.0387,9.5237,1.1399,0,0,0
5.2408,9.7361,1.1451,0,0,0
5.441,9.9198,1.1489,0,0,0
3.8783,8.0444,0.94273,0,0,0
4.0551,8.242,0.93593,0,0,0
4.2516,8.4423,0.92745,0,0,0
4.4477,8.6475,0.91982,0,0,0
4.6437,8.8596,0.91497,0,0,0
4.8407,9.079,0.91536,0,0,0
5.0397,9.3012,0.92119,0,0,0
5.2402,9.521,0.92983,0,0,0
5.4404,9.7346,0.93901,0,0,0
5.6395,9.9195,0.94594,0,0,0
3.8776,7.848,0.73285,0,0,0
4.0536,8.0449,0.723,0,0,0
4.2507,8.2432,0.71177,0,0,0
4.4482,8.4439,0.70185,0,0,0
4.6457,8.6484,0.69525,0,0,0
4.8434,8.8575,0.69315,0,0,0
5.0417,9.072,0.69591,0,0,0
5.2408,9.2915,0.70349,0,0,0
5.4402,9.5133,0.71495,0,0,0
5.6393,9.7313,0.72786,0,0,0
5.8378,9.919,0.73871,0,0,0
3.8754,7.6517,0.51627,0,0,0
4.0496,7.8481,0.50222,0,0,0
4.2483,8.0452,0.49107,0,0,0
4.4476,8.2433,0.48273,0,0,0
4.6465,8.443,0.47786,0,0,0
4.8451,8.6449,0.47579,0,0,0
5.0434,8.85,0.47598,0,0,0
5.2419,9.0597,0.47852,0,0,0
5.4406,9.2758,0.4842,0,0,0
5.6392,9.4994,0.49422,0,0,0
5.8377,9.725,0.50822,0,0,0
6.036,9.9183,0.52499,0,0,0
3.8704,7.4557,0.29641,0,0,0
4.0423,7.6516,0.27445,0,0,0
4.2454,7.8481,0.26993,0,0,0
4.4469,8.0449,0.2673,0,0,0
4.6469,8.2422,0.26567,0,0,0
4.8459,8.4403,0.26474,0,0,0
5.0444,8.6395,0.26447,0,0,0
5.2428,8.841,0.26488,0,0,0
5.4411,9.0463,0.26604,0,0,0
5.6394,9.2583,0.26813,0,0,0
5.8377,9.4804,0.27191,0,0,0
6.036,9.7143,0.27913,0,0,0
6.2342,9.9169,0.30489,0,0,0
3.875,7.2598,0.094076,0,0,0
4.0486,7.4548,0.079784,0,0,0
4.2466,7.6513,0.080169,0,0,0
4.4474,7.8479,0.080623,0,0,0
4.6474,8.0444,0.080574,0,0,0
4.8464,8.2411,0.080428,0,0,0
5.0449,8.438,0.080345,0,0,0
5.2432,8.6355,0.080356,0,0,0
5.4414,8.8344,0.080466,0,0,0
5.6396,9.0365,0.080662,0,0,0
5.8378,9.2445,0.080826,0,0,0
6.036,9.4607,0.080711,0,0,0
6.2342,9.6851,0.081239,0,0,0
6.4324,9.8993,0.096752,0,0,0
3.8601,9.6193,2.8034,0,0,0
3.9904,9.8852,2.7873,0,0,0
3.8631,9.4292,2.6023,0,0,0
4.0026,9.6837,2.6117,0,0,0
4.2049,9.9136,2.5837,0,0,0
3.8724,9.2287,2.3831,0,0,0
4.0289,9.4552,2.3908,0,0,0
4.2069,9.7104,2.3843,0,0,0
4.4162,9.917,2.3712,0,0,0
3.8764,9.0294,2.1669,0,0,0
4.0441,9.2423,2.174,0,0,0
4.2239,9.4815,2.1757,0,0,0
4.4169,9.7233,2.1687,0,0,0
4.6296,9.9182,2.1603,0,0,0
3.8778,8.8315,1.9571,0,0,0
4.0508,9.0375,1.9629,0,0,0
4.2373,9.2619,1.9673,0,0,0
4.4252,9.5022,1.9659,0,0,0
4.6281,9.7301,1.9597,0,0,0
4.838,9.9191,1.9539,0,0,0
3.8783,8.6344,1.7525,0,0,0
4.0536,8.8366,1.7561,0,0,0
4.2451,9.0511,1.7599,0,0,0
4.4344,9.2818,1.7612,0,0,0
4.6304,9.5151,1.7588,0,0,0
4.8358,9.734,1.7546,0,0,0
5.0414,9.9196,1.7511,0,0,0
3.8785,8.4376,1.5506,0,0,0
4.055,8.6377,1.5518,0,0,0
4.2493,8.8457,1.5533,0,0,0
4.4413,9.0662,1.5543,0,0,0
4.635,9.297,1.5541,0,0,0
4.8354,9.5223,1.5529,0,0,0
5.0396,9.7361,1.5513,0,0,0
5.2419,9.9199,1.5502,0,0,0
3.8786,8.241,1.3494,0,0,0
4.0555,8.4396,1.3481,0,0,0
4.2514,8.6434,1.3465,0,0,0
4.4456,8.8558,1.3451,0,0,0
4.6398,9.079,1.3447,0,0,0
4.8371,9.3056,1.3454,0,0,0
5.0385,9.5255,1.3469,0,0,0
5.2407,9.7369,1.3486,0,0,0
5.441,9.92,1.3498,0,0,0
3.8786,8.0445,1.1474,0,0,0
4.0557,8.2422,1.1435,0,0,0
4.2523,8.443,1.1383,0,0,0
4.448,8.6494,1.1336,0,0,0
4.6434,8.8636,1.1306,0,0,0
4.84,9.0855,1.1308,0,0,0
5.039,9.3078,1.1344,0,0,0
5.2398,9.5254,1.1397,0,0,0
5.4403,9.7365,1.145,0,0,0
5.6395,9.9199,1.1489,0,0,0
3.8785,7.848,0.94275,0,0,0
4.0553,8.0451,0.9359,0,0,0
4.2523,8.2439,0.92722,0,0,0
4.449,8.4459,0.91907,0,0,0
4.6457,8.6527,0.9129,0,0,0
4.8427,8.8653,0.91055,0,0,0
5.0408,9.0833,0.91347,0,0,0
5.24,9.3034,0.9205,0,0,0
5.4398,9.5218,0.92962,0,0,0
5.6392,9.7348,0.93896,0,0,0
5.8378,9.9196,0.94594,0,0,0
3.8779,7.6517,0.73304,0,0,0
4.0539,7.8483,0.72306,0,0,0
4.2511,8.0458,0.71168,0,0,0
4.4488,8.2449,0.70146,0,0,0
4.6466,8.4465,0.69418,0,0,0
4.8445,8.6513,0.69067,0,0,0
5.0426,8.8601,0.69089,0,0,0
5.2412,9.0737,0.69494,0,0,0
5.44,9.2924,0.70312,0,0,0
5.639,9.5136,0.71483,0,0,0
5.8377,9.7314,0.72784,0,0,0
6.036,9.9191,0.73871,0,0,0
3.876,7.4559,0.51717,0,0,0
4.05,7.6517,0.5025,0,0,0
4.2485,7.8484,0.49111,0,0,0
4.4478,8.0459,0.48261,0,0,0
4.6469,8.2443,0.47748,0,0,0
4.8455,8.4441,0.4749,0,0,0
5.0439,8.646,0.47418,0,0,0
5.2422,8.851,0.47518,0,0,0
5.4407,9.0603,0.47817,0,0,0
5.6392,9.2761,0.48406,0,0,0
5.8376,9.4995,0.49417,0,0,0
6.036,9.7251,0.50821,0,0,0
6.2342,9.9183,0.52499,0,0,0
3.8717,7.2612,0.29915,0,0,0
4.0425,7.4552,0.27511,0,0,0
4.2452,7.6515,0.27006,0,0,0
4.4469,7.8482,0.2673,0,0,0
4.647,8.0452,0.26558,0,0,0
4.8461,8.2426,0.26453,0,0,0
5.0446,8.4406,0.26405,0,0,0
5.2429,8.6399,0.2641,0,0,0
5.4412,8.8412,0.26469,0,0,0
5.6394,9.0465,0.26595,0,0,0
5.8377,9.2584,0.2681,0,0,0
6.036,9.4805,0.2719,0,0,0
6.2342,9.7143,0.27913,0,0,0
6.4324,9.9169,0.30489,0,0,0
3.8726,7.0678,0.097843,0,0,0
4.0467,7.2581,0.080449,0,0,0
4.2456,7.4547,0.080273,0,0,0
4.447,7.6514,0.080638,0,0,0
