"Points:0","Points:1","Points:2","U:0","U:1","U:2"
8.2016,6.13,2.2264,0,0,0
8.2011,6.3911,1.9629,0,0,0
8.2006,6.6464,1.7044,0,0,0
8.2003,6.8963,1.45,0,0,0
8.2003,7.1431,1.1953,0,0,0
8.2004,7.3885,0.93524,0,0,0
8.2003,7.6332,0.66636,0,0,0
8.2013,7.8778,0.38831,0,0,0
8.2212,8.1223,0.12358,0,0,0
11.266,5.4293,0.20543,0,0,0
11.015,5.5811,0.11584,0,0,0
11.018,5.4604,0.43806,0,0,0
10.767,5.8547,0.10465,0,0,0
10.768,5.6354,0.38015,0,0,0
10.769,5.4832,0.69601,0,0,0
10.52,6.126,0.10193,0,0,0
10.52,5.8771,0.35273,0,0,0
10.521,5.678,0.66648,0,0,0
10.521,5.4917,0.95041,0,0,0
10.273,6.3905,0.10079,0,0,0
10.272,6.1337,0.34022,0,0,0
10.273,5.9078,0.63792,0,0,0
10.273,5.6976,0.9355,0,0,0
10.273,5.4944,1.2012,0,0,0
10.026,6.6465,0.10025,0,0,0
10.024,6.3914,0.33469,0,0,0
10.023,6.149,0.61748,0,0,0
10.024,5.9278,0.91615,0,0,0
10.025,5.705,1.1947,0,0,0
10.026,5.4949,1.45,0,0,0
9.7782,6.8964,0.10005,0,0,0
9.7751,6.6451,0.33231,0,0,0
9.7716,6.3967,0.60661,0,0,0
9.7706,6.1625,0.8988,0,0,0
9.773,5.9367,1.1856,0,0,0
9.7765,5.7064,1.45,0,0,0
9.7788,5.4942,1.6988,0,0,0
9.5296,7.1431,0.1001,0,0,0
9.5239,6.8949,0.33186,0,0,0
9.5167,6.6457,0.6027,0,0,0
9.5123,6.4027,0.88781,0,0,0
9.5139,6.1689,1.177,0,0,0
9.5203,5.9374,1.45,0,0,0
9.5272,5.7034,1.7051,0,0,0
9.5314,5.4913,1.9496,0,0,0
9.2781,7.3885,0.10036,0,0,0
9.2687,7.1421,0.33305,0,0,0
9.2568,6.894,0.60407,0,0,0
9.2475,6.647,0.88589,0,0,0
9.2455,6.4047,1.1722,0,0,0
9.2528,6.1669,1.45,0,0,0
9.2648,5.9306,1.7131,0,0,0
9.2763,5.6939,1.9636,0,0,0
9.2832,5.4824,2.2041,0,0,0
9.021,7.6332,0.10077,0,0,0
9.0067,7.388,0.33616,0,0,0
8.99,7.1413,0.61109,0,0,0
8.9765,6.8938,0.89303,0,0,0
8.9705,6.6466,1.1743,0,0,0
8.9743,6.4008,1.45,0,0,0
8.9869,6.1572,1.7182,0,0,0
9.0048,5.915,1.9784,0,0,0
9.0225,5.6714,2.2315,0,0,0
9.0343,5.4591,2.4621,0,0,0
8.7552,7.8778,0.10123,0,0,0
8.7334,7.6331,0.34248,0,0,0
8.7152,7.3877,0.62497,0,0,0
8.7028,7.1413,0.90643,0,0,0
8.6974,6.8937,1.1809,0,0,0
8.6978,6.6449,1.45,0,0,0
8.7039,6.3944,1.7166,0,0,0
8.7168,6.1429,1.9828,0,0,0
8.7377,5.8903,2.2494,0,0,0
8.7642,5.627,2.5165,0,0,0
8.7901,5.4273,2.6942,0,0,0
8.4811,8.1223,0.10246,0,0,0
8.448,7.8778,0.35386,0,0,0
8.4382,7.6331,0.64474,0,0,0
8.4333,7.3879,0.92204,0,0,0
8.4312,7.142,1.1888,0,0,0
8.431,6.8946,1.45,0,0,0
