Points:0,Points:1,Points:2,U:0,U:1,U:2
4.6501,1.3644,0.080691,5.508e-06,4.66175e-06,2.9712e-08
4.85,1.5619,0.080665,5.0945e-06,6.8475e-06,1.272e-07
5.0503,1.7587,0.08015,4.97885e-06,9.5795e-06,2.83075e-07
5.2479,1.9553,0.079547,1.8715e-06,1.32205e-05,-1.17735e-07
5.4227,2.1518,0.09265,1.78285e-06,1.57795e-05,-7.1735e-07
5.4757,0.17042,2.3607,8.595e-07,1.21175e-06,-9.7955e-08
5.3456,0.094312,2.154,-3.0535e-07,1.5096e-07,1.66315e-07
5.4503,0.35889,2.1614,2.7642e-07,1.5417e-06,3.8052e-08
5.1148,0.084386,1.952,2.0604e-06,5.0885e-07,-3.1663e-10
5.303,0.30885,1.9554,9.968e-07,7.3905e-07,6.6485e-08
5.4318,0.56613,1.9558,-1.14385e-07,2.26495e-06,6.628e-08
4.8886,0.081831,1.7507,1.95635e-06,5.739e-07,1.5305e-07
5.0994,0.28431,1.7528,1.9407e-06,8.9845e-07,1.5568e-07
5.27,0.53974,1.7538,4.6539e-07,2.0732e-06,3.04175e-09
5.4249,0.76966,1.7522,6.0045e-07,2.9858e-06,-1.14845e-07
4.6698,0.08069,1.5501,3.01735e-06,5.477e-07,-9.5455e-08
4.8846,0.27281,1.551,2.40715e-06,6.5915e-07,-7.042e-08
5.0772,0.51331,1.5517,1.955e-06,2.09675e-06,-4.98705e-09
5.2548,0.75504,1.5514,9.1935e-07,3.20635e-06,3.14865e-08
5.4227,0.96986,1.5505,6.7355e-07,3.87885e-06,7.4745e-08
4.4598,0.080137,1.3498,3.6297e-06,3.9001e-07,3.0337e-08
4.6707,0.26758,1.3488,3.2966e-06,5.354e-07,9.6625e-09
4.8746,0.49422,1.3478,2.49515e-06,1.7942e-06,-6.5455e-09
5.0623,0.73528,1.3475,2.3025e-06,3.0279e-06,-1.19195e-08
5.2486,0.96122,1.3484,1.04765e-06,4.3356e-06,-2.3025e-08
5.4219,1.168,1.3494,7.9285e-07,5.0505e-06,-3.62275e-08
4.2559,0.079985,1.1489,4.03945e-06,3.24745e-07,-2.5074e-08
4.4619,0.26557,1.1454,3.7956e-06,4.86965e-07,-3.8892e-08
4.6677,0.48453,1.1412,3.48345e-06,1.6554e-06,-4.23765e-08
4.8644,0.71786,1.1388,2.95675e-06,2.6005e-06,-3.85525e-08
5.0543,0.94855,1.1401,2.69425e-06,4.0856e-06,-2.23775e-08
5.2462,1.163,1.1439,1.33965e-06,5.5935e-06,-6.2965e-08
5.4217,1.3652,1.1475,9.6165e-07,6.2985e-06,-1.13315e-07
4.0554,0.080163,0.94597,4.43725e-06,2.34465e-07,2.7894e-08
4.2575,0.26594,0.93928,4.30655e-06,3.5578e-07,9.5525e-09
4.4614,0.48266,0.93093,4.11225e-06,1.33445e-06,-8.747e-09
4.662,0.70912,0.92452,3.85345e-06,2.2013e-06,-1.7133e-08
4.8572,0.93782,0.9237,3.35945e-06,3.6154e-06,-4.11875e-08
5.0507,1.1559,0.9287,3.1368e-06,5.2975e-06,-5.8685e-08
