"Points:0","Points:1","Points:2","U:0","U:1","U:2"
7.6216,8.2417,0.080088,-0.026959,-0.009456,-0.00010407
7.4234,8.4386,0.080151,-0.02455,-0.0089711,-0.00010911
7.2252,8.636,0.080255,-0.022391,-0.008293,-0.00011273
7.027,8.8349,0.080418,-0.020453,-0.0074278,-0.00012484
6.8288,9.0369,0.080643,-0.018699,-0.0063567,-0.00014797
6.6306,9.2449,0.080822,-0.017079,-0.0050415,-0.00016482
6.4324,9.4611,0.080713,-0.015495,-0.003687,-0.00013068
6.2342,9.6855,0.081242,-0.013824,-0.0015966,-1.675e-05
6.036,9.8997,0.096752,-0.011889,-0.00088167,5.4213e-05
0.083496,2.7411,2.8066,9.6593e-08,-6.1371e-06,-3.1794e-08
0.26946,2.9375,2.8202,1.955e-10,-6.4822e-06,-4.2885e-10
0.47454,3.134,2.8198,-2.9556e-07,-6.8892e-06,1.972e-08
0.67864,3.3304,2.8193,-7.3689e-07,-7.0545e-06,6.6103e-08
0.88036,3.527,2.8194,-1.6884e-06,-7.3197e-06,6.9212e-08
1.0801,3.7236,2.8195,-2.8908e-06,-7.6059e-06,7.4642e-08
1.2788,3.9207,2.8195,-4.5724e-06,-7.8692e-06,7.6996e-08
1.4772,4.119,2.8194,-6.7767e-06,-8.1858e-06,1.8222e-07
1.6756,4.3196,2.8193,-9.8324e-06,-7.408e-06,2.1152e-07
1.8738,4.523,2.8198,-1.4895e-05,-8.4904e-06,9.8763e-07
2.0721,4.7283,2.8201,-1.8804e-05,-2.8397e-06,3.5935e-07
2.2703,4.9155,2.8064,-2.4635e-05,-4.8091e-07,1.0063e-06
2.865,5.401,2.8032,-0.00029252,-2.3574e-05,-6.8944e-06
3.0634,5.6172,2.8188,-0.00030731,8.1365e-05,4.0694e-07
3.2619,5.8437,2.8192,-0.00054993,-4.4229e-05,-1.5043e-05
3.4604,6.0613,2.8188,-0.001023,0.00056186,-3.5208e-05
3.66,6.2698,2.8184,-0.00099328,0.0010022,-1.1885e-05
3.8613,6.4727,2.815,-0.00059878,0.0025761,-7.5859e-05
4.0664,6.6889,2.7873,0.0099792,-0.00078107,0.002449
4.4016,7.0618,2.7999,-0.00015192,-0.017957,-9.5389e-05
4.6051,7.2576,2.8187,-0.00040932,-0.018772,1.5754e-05
4.8197,7.4549,2.8192,-0.0023296,-0.018545,-3.3424e-05
5.031,7.6517,2.8192,-0.0039604,-0.017991,-1.8246e-05
5.2369,7.8483,2.8194,-0.0060245,-0.017069,1.876e-05
5.8236,3.3304,2.7435,-0.0010649,-0.10752,-0.0055966
5.947,3.5268,2.81,0.0096042,-0.13489,-1.6777e-05
6.1713,3.7233,2.8168,-0.0056981,-0.17564,0.00062769
6.3948,3.9198,2.8183,-0.00071108,-0.19628,-0.0014351
6.6128,4.1163,2.8188,-0.0099319,-0.18809,-0.0059728
6.8254,4.3131,2.819,-0.030857,-0.16344,-0.0066148
7.0371,4.5107,2.8186,-0.038626,-0.12057,0.0032989
7.2383,4.7095,2.8153,-0.018615,-0.052528,0.008675
7.4124,4.9041,2.791,-0.031679,-0.0025175,0.0027881
8.0168,5.4022,2.8031,-0.074041,-0.0044254,2.3934e-05
7.8181,5.623,2.8184,-0.075366,-0.019028,-0.00048078
7.6212,5.8516,2.8189,-0.070131,-0.031159,-0.00042695
7.425,6.0681,2.8191,-0.058704,-0.041227,-5.9789e-05
7.2269,6.273,2.8195,-0.046991,-0.043932,0.00025995
7.0278,6.4722,2.8197,-0.036567,-0.043011,0.00033947
6.829,6.6693,2.8198,-0.028439,-0.039545,0.00031406
6.6306,6.866,2.8199,-0.022363,-0.035299,0.00024114
6.4323,7.0625,2.8199,-0.017993,-0.030944,0.0001843
6.234,7.2589,2.8199,-0.014882,-0.026937,0.00014008
6.0357,7.4554,2.8199,-0.012614,-0.023443,0.00010983
5.8373,7.6519,2.8198,-0.010858,-0.020477,8.7019e-05
5.6385,7.8484,2.8197,-0.0093769,-0.017967,6.9791e-05
5.4388,8.0449,2.8196,-0.0080088,-0.015809,5.3591e-05
0.073779,2.9375,2.6034,2.4558e-08,-6.5439e-06,5.539e-09
0.25495,3.134,2.6253,-8.5265e-08,-6.8161e-06,-9.3513e-09
0.46701,3.3306,2.6299,-6.7144e-07,-7.1176e-06,-3.6899e-08
0.67397,3.5275,2.6325,-1.296e-06,-7.2134e-06,-2.5533e-08
0.87703,3.7248,2.6339,-2.4872e-06,-7.3803e-06,-3.4122e-08
1.0778,3.9229,2.6344,-3.9838e-06,-7.4854e-06,-4.4263e-08
1.2775,4.1225,2.6338,-6.0169e-06,-7.5652e-06,-5.6143e-08
1.4766,4.3249,2.6324,-8.8879e-06,-6.9225e-06,-1.3826e-07
1.6753,4.5317,2.6297,-1.1483e-05,-7.1755e-06,-2.8042e-07
1.8738,4.7442,2.6249,-1.7877e-05,-3.8924e-06,-1.0262e-06
2.0721,4.926,2.6028,-1.6149e-05,-1.9258e-06,-1.2849e-06
2.6668,5.3831,2.5949,-0.00027866,6.573e-06,2.7501e-05
2.8653,5.5869,2.6207,-0.00029492,7.6306e-05,4.4665e-05
3.0639,5.8228,2.6278,-0.00040677,6.9532e-05,4.7118e-05
3.2626,6.0468,2.6308,-0.00067504,0.00042315,5.9024e-05
3.4622,6.2596,2.6307,-0.00066456,0.00087751,6.2614e-05
3.6634,6.4636,2.6247,-0.00018447,0.0020635,-0.00011849
3.8734,6.6699,2.5856,0.0031733,-0.00068451,0.00032894
4.3841,7.2557,2.595,-0.00043719,-0.018655,-0.00019348
4.5783,7.4536,2.6216,-0.0009728,-0.018696,-6.7211e-05
4.8034,7.6512,2.6283,-0.0030449,-0.018058,-6.7584e-05
5.0204,7.8484,2.632,-0.0046899,-0.017078,1.4422e-05
5.2296,8.0455,2.6341,-0.0067861,-0.015859,6.4831e-05
5.8488,3.1339,2.5627,6.2268e-05,-0.11203,-0.0091776
5.9914,3.3304,2.6037,0.0010284,-0.15639,0.0021512
6.1895,3.5269,2.6211,0.0098486,-0.18835,-0.00035593
6.4004,3.7235,2.6288,0.0030003,-0.20604,0.00054401
6.6119,3.9201,2.6323,0.005342,-0.20827,-0.0035966
6.82,4.1168,2.6335,-0.0062793,-0.19354,-0.0071072
7.0247,4.3135,2.6326,-0.00064296,-0.14039,0.0049376
7.2223,4.5104,2.6276,-0.0025271,-0.044288,0.0049643
7.4052,4.7097,2.6139,-0.021635,-0.018412,-0.0025643
7.6085,4.9146,2.5922,-0.036823,-0.0059048,-0.00093869
8.2149,5.3835,2.5949,-0.069425,-0.0026723,3.1772e-05
8.016,5.5898,2.6205,-0.073376,-0.011643,-0.0001927
7.8184,5.8292,2.6277,-0.071563,-0.021296,-7.4484e-05
7.6215,6.0545,2.6319,-0.064723,-0.030532,0.00033771
7.4241,6.2658,2.6345,-0.0555,-0.035881,0.00062798
7.2258,6.4687,2.6361,-0.045604,-0.037914,0.00076861
7.0271,6.6678,2.6368,-0.036761,-0.036932,0.00076463
6.8286,6.8653,2.6372,-0.029538,-0.034367,0.00069175
6.6302,7.0623,2.6374,-0.023974,-0.031018,0.00058726
6.4318,7.259,2.6374,-0.019801,-0.027552,0.00047259
6.2332,7.4557,2.6373,-0.016645,-0.024278,0.00036203
6.0345,7.6523,2.6372,-0.014186,-0.021335,0.00026739
5.8353,7.8491,2.6368,-0.012162,-0.018739,0.00019165
5.6354,8.0459,2.6363,-0.010403,-0.016448,0.00013624
5.4339,8.243,2.6353,-0.0087445,-0.014398,9.3971e-05
0.076913,3.134,2.3835,-6.545e-08,-6.6746e-06,3.4103e-08
0.25671,3.3307,2.3974,-2.3141e-07,-6.7901e-06,4.7626e-08
0.46317,3.5279,2.4086,-1.0564e-06,-6.9208e-06,2.3479e-08
0.6692,3.7261,2.4165,-1.8249e-06,-6.833e-06,4.498e-08
0.87303,3.9255,2.4203,-3.2402e-06,-6.7678e-06,5.2946e-08
1.0752,4.1267,2.4203,-4.9439e-06,-6.6306e-06,9.5341e-08
1.2762,4.3304,2.4163,-7.2462e-06,-5.9511e-06,1.355e-07
1.4762,4.5368,2.4083,-9.7413e-06,-5.7958e-06,2.4118e-07
1.6754,4.7437,2.397,-1.3192e-05,-2.9512e-06,6.4263e-08
1.8738,4.9233,2.383,-1.4889e-05,-1.5496e-06,1.5956e-07
2.4685,5.3815,2.3748,-0.00026506,1.3367e-05,1.977e-05
2.667,5.5756,2.3916,-0.00028788,7.2393e-05,3.0435e-05
2.8659,5.8028,2.4054,-0.00036486,8.2946e-05,4.026e-05
3.065,6.0282,2.4145,-0.00053291,0.000312,5.6343e-05
3.2648,6.2452,2.4175,-0.00044652,0.00058193,7.0807e-05
3.4659,6.4531,2.4125,-0.00034785,0.0015952,-1.6315e-05
3.6676,6.6505,2.3921,0.0036249,0.00079023,-0.00017779
3.8928,6.8676,2.3632,0.0010728,-0.0024399,3.8196e-05
4.3814,7.4521,2.3779,-0.00058833,-0.01806,6.4915e-05
4.5705,7.6503,2.3936,-0.0012283,-0.017744,4.5808e-05
4.7897,7.8481,2.4068,-0.0032938,-0.016767,2.5072e-06
5.0075,8.046,2.4164,-0.004957,-0.015588,2.6696e-05
5.2195,8.2447,2.422,-0.0070311,-0.014223,5.7169e-05
5.8676,2.9375,2.3575,0.0017143,-0.099632,-0.0095036
6.0264,3.134,2.378,0.0081785,-0.14257,0.0084271
6.2145,3.3305,2.3973,0.011701,-0.1853,0.010804
6.4126,3.5272,2.4113,0.014115,-0.20444,0.0028895
6.6156,3.7239,2.4192,0.0079372,-0.20695,0.000977
6.8186,3.9205,2.4226,-0.0013643,-0.18116,-0.0013921
7.0193,4.1171,2.4225,-0.003136,-0.10264,0.0012973
7.2155,4.3135,2.4178,-0.023155,-0.040886,-0.0029541
7.4056,4.5118,2.4058,-0.040951,-0.023974,-0.0061519
7.6007,4.7221,2.3907,-0.051415,-0.014176,-0.0044633
7.8073,4.919,2.3791,-0.052708,-0.0024315,-0.0018614
8.4138,5.3816,2.3748,-0.064341,-0.0019038,9.115e-05
8.2147,5.577,2.3916,-0.069214,-0.0078964,0.00014406
8.0163,5.8072,2.4057,-0.069273,-0.015273,9.0637e-05
7.8187,6.0354,2.4162,-0.065346,-0.023121,0.00015464
7.6212,6.253,2.4228,-0.058611,-0.02905,0.00026183
7.4233,6.4613,2.4266,-0.050395,-0.032487,0.00036116
7.225,6.6638,2.4287,-0.042167,-0.033306,0.00040296
7.0265,6.8634,2.4297,-0.03481,-0.032235,0.00039413
6.828,7.0615,2.4302,-0.028717,-0.029981,0.00035578
6.6295,7.2589,2.4304,-0.023859,-0.027212,0.00030294
6.4307,7.4561,2.4304,-0.020053,-0.024326,0.00024905
6.2317,7.6533,2.4301,-0.017047,-0.02156,0.00020241
6.0321,7.8505,2.4296,-0.014607,-0.019013,0.0001638
5.8318,8.0481,2.4288,-0.012533,-0.016701,0.00013063
5.6303,8.2461,2.4273,-0.01069,-0.014599,0.0001055
5.4268,8.4447,2.4249,-0.0089469,-0.012666,8.7333e-05
0.078497,3.3305,2.1669,-2.0012e-07,-6.4696e-06,7.7229e-09
0.25794,3.5277,2.1766,-3.913e-07,-6.4455e-06,-2.1657e-09
0.46105,3.7263,2.1875,-1.4582e-06,-6.4031e-06,-3.2252e-08
0.66564,3.927,2.1962,-2.3732e-06,-6.1429e-06,-1.3662e-08
0.87026,4.1299,2.1997,-3.9829e-06,-5.8679e-06,-1.548e-08
1.074,4.3347,2.196,-5.9382e-06,-5.1748e-06,-2.4599e-08
1.2762,4.5398,2.1872,-8.1755e-06,-4.9117e-06,-1.2254e-08
1.4766,4.7431,2.1763,-1.1373e-05,-2.481e-06,-1.6867e-07
1.6756,4.9219,2.1666,-1.2383e-05,-1.5906e-06,-3.2756e-07
2.2703,5.3807,2.1611,-0.00022,1.4163e-05,1.4731e-05
2.4687,5.5688,2.172,-0.00024869,7.2301e-05,2.2132e-05
2.6676,5.7877,2.1848,-0.00029886,0.00011181,2.8777e-05
2.867,6.0103,2.1959,-0.00040032,0.00029113,3.9771e-05
3.0673,6.2297,2.202,-0.00036628,0.00049743,4.8652e-05
3.269,6.4424,2.2006,-0.00017496,0.0010761,2.9653e-05
3.4732,6.6467,2.1892,0.0013755,0.0007915,4.2084e-05
3.685,6.846,2.1709,0.0012613,-0.00028688,3.8418e-05
3.907,7.0582,2.1601,0.0005821,-0.00096799,0.00025161
4.3807,7.65,2.1643,-0.00070405,-0.017104,1.4536e-05
4.5664,7.8476,2.1744,-0.0014502,-0.01649,1.079e-05
4.7798,8.0458,2.1866,-0.0035281,-0.015346,-2.0283e-06
4.9957,8.2454,2.1976,-0.0051645,-0.014007,2.2994e-05
5.2096,8.4473,2.2054,-0.0071683,-0.012521,4.7979e-05
5.8746,2.7411,2.1532,0.0038077,-0.076371,-0.0093598
6.0427,2.9375,2.1642,0.012884,-0.10804,0.010903
6.2315,3.134,2.1788,0.023585,-0.16726,0.014185
6.4246,3.3307,2.1926,0.02614,-0.19763,0.006963
6.6217,3.5275,2.2028,0.021368,-0.20776,0.0017367
6.8204,3.7242,2.2085,0.011722,-0.19373,-0.00085021
7.0184,3.921,2.2101,0.0049144,-0.14108,0.0022663
7.214,4.1177,2.2072,-0.014777,-0.073039,0.0024988
7.4068,4.316,2.1987,-0.034416,-0.040034,-0.0024939
7.6018,4.5207,2.1862,-0.049957,-0.024119,-0.00069779
7.8041,4.733,2.1744,-0.056127,-0.010735,-0.0005566
8.0101,4.9205,2.1658,-0.058156,-0.0012763,5.7127e-05
8.6124,5.3807,2.1612,-0.06025,-0.0014591,9.8833e-05
8.4136,5.5695,2.1721,-0.06551,-0.0057707,0.00014007
8.2148,5.7904,2.1853,-0.066439,-0.011358,0.00013317
8.0166,6.0158,2.1975,-0.064284,-0.017776,0.00018096
7.8188,6.2372,2.2067,-0.059552,-0.023343,0.00026565
7.6209,6.4507,2.2127,-0.053056,-0.027294,0.00034672
7.4228,6.6575,2.2162,-0.045884,-0.029226,0.00038756
7.2245,6.8599,2.218,-0.038907,-0.029378,0.00038656
7.026,7.0599,2.219,-0.032718,-0.028187,0.00036223
6.8273,7.2585,2.2193,-0.027525,-0.026197,0.00032268
6.6285,7.4566,2.2194,-0.023289,-0.023833,0.0002762
6.4293,7.6545,2.2192,-0.01987,-0.021379,0.00022776
6.2296,7.8526,2.2187,-0.017073,-0.018996,0.00018302
6.0292,8.0511,2.2177,-0.014721,-0.016753,0.00014497
5.8277,8.2504,2.2161,-0.012665,-0.014666,0.00011479
5.6248,8.4507,2.2134,-0.010803,-0.012718,9.0794e-05
5.4199,8.6523,2.2091,-0.0090289,-0.010883,7.2782e-05
0.078941,3.5271,1.9572,-3.4068e-07,-6.1795e-06,6.4713e-08
0.25825,3.7253,1.9637,-5.3777e-07,-5.9983e-06,4.2828e-08
0.46012,3.9262,1.9714,-1.8231e-06,-5.7533e-06,2.3853e-08
0.6643,4.1304,1.9767,-2.8473e-06,-5.2948e-06,3.1472e-08
0.8702,4.3365,1.9767,-4.5796e-06,-4.5359e-06,1.5595e-08
1.0751,4.5412,1.9712,-6.3996e-06,-4.1268e-06,4.6683e-09
1.2774,4.743,1.9635,-8.7192e-06,-1.966e-06,-6.7801e-08
1.4772,4.9216,1.957,-9.4612e-06,-1.3376e-06,-1.8944e-07
2.072,5.3801,1.954,-0.00019029,1.2011e-05,9.5856e-06
2.2704,5.5651,1.9609,-0.00022062,5.7787e-05,1.4561e-05
2.4692,5.7784,1.9703,-0.00026437,9.3571e-05,2.1106e-05
2.6687,5.9967,1.9794,-0.00033312,0.00021026,3.256e-05
2.8691,6.2158,1.9862,-0.00029709,0.00033895,4.3626e-05
3.0713,6.4316,1.9879,-0.00026711,0.00066387,2.354e-05
3.2763,6.6411,1.9825,0.001243,0.00067392,3.7639e-05
3.4871,6.8451,1.9721,0.00059049,-0.00045132,-4.604e-06
3.71,7.0488,1.9615,0.00068974,-0.00012846,-5.4491e-05
3.9151,7.2527,1.9552,0.00019194,-0.00074886,1.0711e-05
4.3803,7.8475,1.956,-0.00075588,-0.015975,5.6624e-05
4.5642,8.045,1.9627,-0.0015658,-0.015153,3.436e-05
4.774,8.2444,1.9716,-0.0036426,-0.01384,2.4826e-05
4.9876,8.4471,1.9802,-0.0052559,-0.012384,3.4203e-05
5.2023,8.6543,1.9868,-0.0072112,-0.010794,4.1666e-05
5.8769,2.5446,1.951,0.008436,-0.04231,-0.01034
6.0494,2.741,1.9572,0.01103,-0.064738,0.0075983
6.2406,2.9374,1.9667,0.030159,-0.13894,0.017033
6.4331,3.134,1.977,0.039288,-0.18793,0.011319
6.6277,3.3308,1.986,0.03369,-0.20239,0.0054048
6.8237,3.5277,1.9925,0.022278,-0.18746,0.0023504
7.0199,3.7247,1.9956,0.0084611,-0.13377,-0.0018158
7.2151,3.9218,1.9947,-0.014003,-0.081464,-0.0058256
7.409,4.1201,1.9896,-0.036161,-0.056204,-0.0044497
7.6041,4.3222,1.9813,-0.052469,-0.036116,-0.0028722
7.8039,4.53,1.972,-0.061745,-0.017607,-0.0013189
8.0081,4.7388,1.9633,-0.065274,-0.0076667,-0.0006186
8.2123,4.9211,1.9569,-0.063676,-2.0053e-05,-8.5435e-06
8.8108,5.3801,1.954,-0.057053,-0.0012289,0.00011232
8.6123,5.5655,1.961,-0.062547,-0.0044824,0.00013494
8.4136,5.78,1.9706,-0.063916,-0.0086711,0.00013079
8.215,6.0005,1.9805,-0.062897,-0.013747,0.00013336
8.0168,6.2217,1.9892,-0.059689,-0.018635,0.00015323
7.8188,6.4386,1.9958,-0.054671,-0.022626,0.00018374
7.6207,6.6494,2,-0.048596,-0.025181,0.00020796
7.4225,6.8551,2.0024,-0.042248,-0.026223,0.00021927
7.2241,7.0573,2.0037,-0.036245,-0.025952,0.00021282
7.0254,7.2575,2.0043,-0.030931,-0.024744,0.00019424
6.8266,7.4567,2.0044,-0.026425,-0.022962,0.00017047
6.6275,7.6556,2.0043,-0.022673,-0.020906,0.00014477
6.4279,7.8547,2.0039,-0.019562,-0.018769,0.00012074
6.2276,8.0544,2.0031,-0.016944,-0.016662,0.00010068
6.0265,8.255,2.0017,-0.014687,-0.014636,8.4423e-05
5.8242,8.4571,1.9993,-0.01267,-0.012703,7.1469e-05
5.6207,8.661,1.9953,-0.010818,-0.010852,6.0343e-05
5.4155,8.8671,1.9893,-0.0090402,-0.0090641,5.0651e-05
0.079024,3.7241,1.7525,-4.5041e-07,-5.6768e-06,3.051e-09
0.25827,3.9239,1.7561,-6.9293e-07,-5.3547e-06,-7.29e-09
0.46005,4.128,1.7601,-2.1871e-06,-4.928e-06,-1.8909e-08
0.6654,4.3354,1.7618,-3.3198e-06,-4.0941e-06,-1.0273e-08
0.87259,4.5414,1.76,-5.0475e-06,-3.624e-06,-6.7395e-09
1.0775,4.7431,1.756,-7.017e-06,-1.6769e-06,-1.5274e-08
1.2786,4.9215,1.7525,-7.8445e-06,-1.1816e-06,-3.4138e-08
1.8738,5.3798,1.7511,-0.00015349,1.1277e-05,2.2933e-06
2.072,5.5631,1.7549,-0.00018105,5.1486e-05,3.8303e-06
2.2707,5.7733,1.7605,-0.00021218,9.3008e-05,5.097e-06
2.47,5.9884,1.7662,-0.00025331,0.00019126,6.3794e-06
2.6704,6.2056,1.7711,-0.00022504,0.00029931,1.0838e-05
2.8725,6.4223,1.7738,-0.00015645,0.0005458,6.3856e-06
3.0776,6.6351,1.7724,0.00039968,0.00055388,2.5038e-06
3.287,6.8424,1.7675,0.00056299,0.00022716,1.7658e-05
3.5039,7.0468,1.7613,0.00067356,-9.1958e-05,4.0796e-05
3.7256,7.2498,1.7557,0.00033483,-0.00035929,1.047e-05
3.9185,7.4511,1.752,0.00019783,-0.00030648,5.051e-05
4.38,8.0446,1.7521,-0.00080726,-0.014708,2.0419e-05
4.5629,8.2426,1.7559,-0.0016563,-0.013704,1.2754e-05
4.7713,8.4442,1.7611,-0.0037484,-0.012292,1.2416e-05
4.984,8.6516,1.766,-0.005343,-0.010738,1.8726e-05
5.1999,8.8664,1.7692,-0.0072651,-0.00905,2.5014e-05
5.8777,2.3481,1.7501,0.0056112,0.0026225,-0.010552
6.0522,2.5444,1.7534,0.012078,-0.01596,-0.0045867
6.2451,2.7407,1.7587,0.027308,-0.082138,0.0079272
6.4381,2.9373,1.7648,0.053357,-0.16588,0.010768
6.632,3.134,1.7706,0.050488,-0.1941,0.005424
6.8269,3.3309,1.7755,0.036066,-0.18077,0.0015953
7.0223,3.5281,1.7788,0.014384,-0.12835,-0.00077355
7.2173,3.7255,1.7795,-0.0092887,-0.092823,-0.0035399
7.4118,3.9238,1.7772,-0.031152,-0.072605,-0.0028142
7.607,4.1246,1.7727,-0.050172,-0.050028,-0.0019253
7.8052,4.3292,1.7673,-0.063797,-0.028162,-0.00096039
8.0071,4.5363,1.7617,-0.069274,-0.011784,-0.00024657
8.2108,4.7414,1.7564,-0.068548,-0.0046969,-5.2496e-05
8.4128,4.9213,1.7525,-0.065048,0.00086064,8.6848e-05
9.009,5.3797,1.7511,-0.054282,-0.0011068,6.8822e-05
8.8107,5.5632,1.755,-0.0601,-0.0037411,8.8613e-05
8.6121,5.7741,1.7607,-0.061753,-0.0069126,8.7976e-05
8.4136,5.9907,1.7667,-0.061425,-0.010824,8.898e-05
8.2151,6.2097,1.7725,-0.059294,-0.014874,9.9362e-05
8.017,6.4275,1.7775,-0.055487,-0.018546,0.00011911
7.8188,6.6411,1.7813,-0.050471,-0.021296,0.00013581
7.6206,6.8496,1.7835,-0.044879,-0.022897,0.00014319
7.4223,7.0541,1.7847,-0.039267,-0.023364,0.00014064
7.2238,7.256,1.7853,-0.034037,-0.022877,0.00013142
7.025,7.4565,1.7855,-0.029405,-0.021703,0.00011871
6.826,7.6564,1.7855,-0.025433,-0.020103,0.00010446
6.6267,7.8564,1.7852,-0.022069,-0.018284,9.0203e-05
6.4268,8.0571,1.7847,-0.019219,-0.016384,7.6273e-05
6.2262,8.2591,1.7837,-0.016766,-0.01448,6.4101e-05
6.0248,8.4629,1.782,-0.014606,-0.01261,5.3926e-05
5.8225,8.6689,1.7791,-0.012645,-0.010782,4.4877e-05
5.6194,8.8775,1.7746,-0.010822,-0.0089938,3.7098e-05
5.416,9.0879,1.7691,-0.0090669,-0.0072204,3.1585e-05
0.07902,3.9217,1.5506,-5.6011e-07,-5.0507e-06,3.6147e-08
0.25818,4.1244,1.5516,-8.4013e-07,-4.5987e-06,2.3798e-08
0.46066,4.3322,1.5526,-2.4813e-06,-3.8127e-06,1.7267e-08
0.66817,4.5405,1.5526,-3.6036e-06,-3.2328e-06,1.3171e-08
0.87598,4.7431,1.5516,-5.3835e-06,-1.4422e-06,-3.3512e-10
1.0795,4.9215,1.5506,-6.0928e-06,-1.0524e-06,-2.6744e-08
1.6756,5.3796,1.5502,-0.00012568,9.5052e-06,1.7016e-06
1.8737,5.5623,1.5514,-0.00015014,4.1857e-05,2.7684e-06
2.0721,5.7711,1.5532,-0.00017692,7.7309e-05,5.057e-06
2.2711,5.9845,1.5552,-0.00020746,0.00014826,1.1795e-05
2.4712,6.2002,1.557,-0.00020432,0.00021418,2.1216e-05
2.6728,6.4162,1.5583,-0.00016892,0.00031142,3.2057e-05
2.8772,6.6303,1.5585,0.00043151,0.0004002,2.7895e-05
3.0852,6.8397,1.5573,0.00023073,4.1744e-05,-4.1915e-05
3.2985,7.0451,1.5555,0.00059376,0.000143,-8.7232e-07
3.5167,7.2483,1.5535,0.00027305,-0.00040974,-4.4577e-05
3.733,7.4499,1.5517,0.00020876,-0.00012745,-4.1793e-05
3.9196,7.6497,1.5505,7.7762e-05,-0.00027599,-1.2322e-05
4.3799,8.2414,1.5505,-0.00084485,-0.01336,1.933e-05
4.5625,8.4407,1.5517,-0.001714,-0.01221,1.1332e-05
4.7708,8.6457,1.5533,-0.0038192,-0.0107,9.1774e-06
4.9847,8.8595,1.5547,-0.0054042,-0.0090543,7.9863e-06
5.2035,9.0828,1.5552,-0.007319,-0.0072503,6.1464e-06
5.878,2.1517,1.55,0.0013126,0.0081119,-0.0014144
6.0532,2.3478,1.551,0.0087413,-0.00026808,-0.0026369
6.247,2.544,1.5527,0.02006,-0.038006,0.00064498
6.4403,2.7404,1.5547,0.057306,-0.13067,0.0038175
6.6342,2.9371,1.5567,0.066297,-0.1831,0.0029729
6.8289,3.134,1.5585,0.053047,-0.18084,0.001574
7.0242,3.3311,1.5599,0.027532,-0.13525,-0.00018002
7.2196,3.5286,1.5607,0.00086919,-0.10439,-0.0015135
7.4148,3.7269,1.5603,-0.021817,-0.087433,-0.0012629
7.6103,3.9268,1.559,-0.044634,-0.064325,-0.00096852
7.8075,4.1294,1.5574,-0.063171,-0.039321,-0.00065783
8.0075,4.3346,1.5555,-0.072985,-0.019008,-0.00027933
8.2095,4.54,1.5537,-0.073468,-0.0052292,-4.0869e-05
8.4117,4.7426,1.5519,-0.069685,-0.0014767,8.6198e-07
8.612,4.9215,1.5506,-0.064372,0.001692,4.6145e-05
9.2072,5.3795,1.5502,-0.051714,-0.0010661,4.6277e-05
9.009,5.5621,1.5514,-0.05794,-0.0034346,4.5798e-05
8.8106,5.7713,1.5533,-0.059942,-0.0058534,4.2661e-05
8.6121,5.9857,1.5553,-0.060116,-0.00878,3.6631e-05
8.4136,6.2028,1.5573,-0.058749,-0.011934,3.1233e-05
8.2153,6.42,1.5591,-0.05588,-0.015096,3.0183e-05
8.0171,6.6346,1.5606,-0.051786,-0.017755,3.0307e-05
7.8189,6.8449,1.5616,-0.046933,-0.019634,3.1158e-05
7.6206,7.0511,1.5621,-0.041804,-0.020613,3.2017e-05
7.4222,7.2543,1.5624,-0.036798,-0.020727,3.1392e-05
7.2236,7.4558,1.5625,-0.032182,-0.020129,2.8999e-05
7.0248,7.6565,1.5625,-0.028089,-0.019012,2.5704e-05
6.8258,7.8573,1.5624,-0.024544,-0.017561,2.2348e-05
6.6263,8.0588,1.5623,-0.021497,-0.015922,1.9057e-05
6.4263,8.2616,1.5619,-0.018866,-0.014192,1.5844e-05
6.2258,8.4667,1.5613,-0.01656,-0.012426,1.273e-05
6.0247,8.6744,1.5602,-0.014496,-0.010654,9.983e-06
5.8232,8.8846,1.5585,-0.012598,-0.0088901,8.3716e-06
5.6218,9.0962,1.5566,-0.010818,-0.0071239,7.361e-06
5.421,9.3081,1.5546,-0.0090865,-0.0053804,5.0462e-06
0.078915,4.1211,1.3495,-6.952e-07,-4.271e-06,-3.5171e-08
0.25765,4.3278,1.3486,-9.8409e-07,-3.5395e-06,-1.9796e-08
0.46182,4.5385,1.3481,-2.7065e-06,-3.007e-06,-8.6336e-09
0.67185,4.7433,1.3486,-3.8543e-06,-1.3048e-06,2.3148e-09
0.87897,4.9216,1.3495,-4.7145e-06,-9.9082e-07,2.4102e-08
1.4773,5.3797,1.3498,-0.00010049,8.204e-06,-1.5873e-06
1.6752,5.5624,1.3486,-0.00012124,3.4927e-05,-2.4008e-06
1.8734,5.7713,1.3468,-0.00014187,6.6522e-05,-4.1363e-06
2.0722,5.9844,1.3448,-0.00016306,0.00012336,-8.1397e-06
2.2718,6.1997,1.3429,-0.00015512,0.00017575,-1.6282e-05
2.4727,6.4151,1.3414,-0.00015096,0.00026812,-2.6464e-05
2.6756,6.6286,1.3406,5.2386e-05,0.00015597,-4.5059e-06
2.8819,6.8385,1.3412,0.000259,0.00025515,-9.6434e-06
3.0925,7.0442,1.3427,0.00029832,6.3337e-05,1.8031e-05
3.3075,7.2474,1.3446,0.00031086,-8.6013e-05,-1.3603e-05
3.524,7.449,1.3465,0.00020027,-0.00016414,-4.8121e-06
3.736,7.6491,1.3483,9.1124e-05,-0.00021766,-4.0625e-06
3.92,7.8475,1.3495,4.8129e-05,-0.00010106,-8.5148e-06
